#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
7005000,14010.000001936713,-7426257.64181285,299.676210860694,43.1
7010000,14020.00000193875,-7425135.39181285,301.1138563896465,43.1
7015000,14030.000001940787,-7429619.91525035,300.6772482607604,43.1
7020000,14040.000001942824,-7427426.01681285,300.7054647201329,43.1
7025000,14050.000001944862,-7424851.43868785,300.30710613849226,43.1
7030000,14060.000001946899,-7425600.64181285,299.9445417243915,43.1
7035000,14070.000001948936,-7427881.23556285,300.71254848928834,43.1
7040000,14080.000001950973,-7424626.14962535,299.9073499857484,43.1
7045000,14090.00000195301,-7425414.56368785,300.36011217751,43.1
7050000,14100.000001955048,-7423596.71993785,300.3888287842612,43.1
7055000,14110.000001957085,-7422206.98556285,301.47439261919885,43.1
7060000,14120.000001959123,-7428298.04025035,299.8948287678414,43.1
7065000,14130.00000196116,-7426403.27462535,299.9214492375557,43.1
7070000,14140.000001963197,-7431558.94650035,300.7088898972605,43.1
7075000,14150.000001965234,-7427607.60275035,300.94854453362245,43.1
7080000,14160.000001967272,-7426064.71993785,300.65694958856847,43.1
7085000,14170.000001969309,-7427681.90743785,300.4441549077745,43.1
7090000,14180.000001971346,-7424334.53243785,300.3767008281753,43.1
7095000,14190.000001973383,-7425908.02462535,300.6633479192974,43.1
7100000,14200.00000197542,-7426602.89962535,300.26000849829285,43.1
7105000,14210.000001977458,-7427920.60275035,299.8250353016312,43.1
7110000,14220.000001979495,-7422818.96212535,301.2382900296856,43.1
7115000,14230.000001981532,-7422884.46212535,299.86473330871837,43.1
7120000,14240.00000198357,-7420271.32931285,300.24369680220843,43.1
7125000,14250.000001985607,-7424007.59493785,300.84115438684927,43.1
7130000,14260.000001987644,-7425177.14962535,300.46727026091315,43.1
7135000,14270.000001989682,-7425323.61837535,299.85517839492803,43.1
7140000,14280.000001991719,-7424738.17306285,300.0277883211879,43.1
7145000,14290.000001993756,-7422697.08712535,300.76531311056215,43.1
7150000,14300.000001995793,-7427432.26681285,300.3200174161594,43.1
7155000,14310.00000199783,-7423654.77462535,300.36225140582417,43.1
7160000,14320.000001999868,-7429998.61837535,300.39905326295326,43.1
7165000,14330.000002001905,-7426663.21993785,300.52429657064584,43.1
7170000,14340.000002003942,-7427221.38400035,300.3965790742188,43.1
7175000,14350.00000200598,-7422632.19650035,300.69839801402446,43.1
7180000,14360.000002008017,-7423289.64181285,300.37563861063785,43.1
7185000,14370.000002010054,-7431770.45431285,300.8489754986771,43.1
7190000,14380.000002012091,-7435010.07931285,300.1377413846527,43.1
7195000,14390.000002014129,-7423797.21993785,300.2067000141044,43.1
7200000,14400.000002016166,-7426066.54806285,300.5806794541369,43.1
7205000,14410.000002018203,-7427153.51681285,300.21744306822916,43.1
7210000,14420.00000202024,-7426447.71993785,299.83958226554836,43.1
7215000,14430.000002022278,-7426514.75118785,300.9355584882507,43.1
7220000,14440.000002024315,-7427445.02462535,300.0255494968978,43.1
7225000,14450.000002026352,-7429465.15743785,300.733128698422,43.1
7230000,14460.00000202839,-7428853.58712535,299.62622935343455,43.1
7235000,14470.000002030427,-7427244.17306285,300.72892008292763,43.1
7240000,14480.000002032464,-7424887.18087535,300.3999885116715,43.1
7245000,14490.000002034501,-7427162.39962535,299.9212203515676,43.1
7250000,14500.000002036539,-7424952.73556285,300.32688905278656,43.1
7255000,14510.000002038576,-7425098.43868785,300.6691260611297,43.1
7260000,14520.000002040613,-7429599.93087535,300.0119421385225,43.1
7265000,14530.00000204265,-7429609.14962535,300.94795002550995,43.1
7270000,14540.000002044688,-7426865.61056285,300.49003621489635,43.1
7275000,14550.000002046725,-7426421.46993785,299.7421272885401,43.1
7280000,14560.000002048762,-7425315.68087535,300.61663936300505,43.1
7285000,14570.0000020508,-7428716.67306285,299.8073186604288,43.1
7290000,14580.000002052837,-7422900.79806285,300.5012905157617,43.1
7295000,14590.000002054874,-7426187.33712535,300.3830062443099,43.1
7300000,14600.000002056911,-7427038.15743785,299.45873609605695,43.1
7305000,14610.000002058949,-7427776.63400035,299.8146357529865,43.1
7310000,14620.000002060986,-7429543.14181285,299.5897118648168,43.1
7315000,14630.000002063023,-7425392.00118785,300.1154563034825,43.1
7320000,14640.00000206506,-7425708.32150035,300.3917538606545,43.1
7325000,14650.000002067098,-7428586.99337535,300.7023632178375,43.1
7330000,14660.000002069135,-7424460.95431285,300.0452079858021,43.1
7335000,14670.000002071172,-7426411.68868785,300.288230742415,43.1
7340000,14680.00000207321,-7425861.11056285,299.6662790427722,43.1
7345000,14690.000002075247,-7430227.46212535,299.2349868726158,43.1
7350000,14700.000002077284,-7431163.13400035,299.9016728051759,43.1
7355000,14710.000002079321,-7420739.54025035,300.25858697536165,43.1
7360000,14720.000002081359,-7427995.32150035,300.1982102356294,43.1
7365000,14730.000002083396,-7429670.89962535,300.2157658805923,43.1
7370000,14740.000002085433,-7429710.65743785,300.6304685102905,43.1
7375000,14750.00000208747,-7426272.82150035,300.50139634951813,43.1
7380000,14760.000002089508,-7425604.23556285,299.84810911608946,43.1
7385000,14770.000002091545,-7423068.31368785,300.1740984495537,43.1
7390000,14780.000002093582,-7425199.67306285,300.38042457410575,43.1
7395000,14790.00000209562,-7422489.70431285,300.04362373292827,43.1
7400000,14800.000002097657,-7430373.68087535,299.84407536444513,43.1
7405000,14810.000002099694,-7425717.72775035,300.4369053323033,43.1
7410000,14820.000002101731,-7423601.43087535,300.64041116337313,43.1
7415000,14830.000002103769,-7431233.36837535,300.25029024286243,43.1
7420000,14840.000002105806,-7424944.23556285,299.9147601714339,43.1
7425000,14850.000002107843,-7427545.99337535,300.1793062903957,43.1
7430000,14860.00000210988,-7427861.64181285,300.6521249580789,43.1
7435000,14870.000002111918,-7429715.66525035,300.4480399349372,43.1
7440000,14880.000002113955,-7422635.04025035,300.3237132541107,43.1
7445000,14890.000002115992,-7426307.13400035,299.9686132145899,43.1
7450000,14900.00000211803,-7426817.68868785,300.1181390790325,43.1
7455000,14910.000002120067,-7427066.72775035,300.62706778821155,43.1
7460000,14920.000002122104,-7426181.27462535,300.6505999727195,43.1
7465000,14930.000002124141,-7422921.33712535,300.7938306131161,43.1
7470000,14940.000002126179,-7422066.79806285,300.2897229999786,43.1
7475000,14950.000002128216,-7423699.12618785,300.53252271051133,43.1
7480000,14960.000002130253,-7423336.53243785,300.2384119371929,43.1
7485000,14970.00000213229,-7421638.02462535,300.33414236839286,43.1
7490000,14980.000002134328,-7429599.86056285,300.95395156001143,43.1
7495000,14990.000002136365,-7423763.68087535,300.48951325310674,43.1
7500000,15000.000002138402,-7428460.56368785,299.818254613783,43.1
7505000,15010.00000214044,-7426033.47775035,299.5195105409574,43.1
7510000,15020.000002142477,-7429994.92306285,300.5085698060934,43.1
7515000,15030.000002144514,-7429789.09493785,300.50991545329066,43.1
7520000,15040.000002146551,-7425162.32150035,300.4670454025855,43.1
7525000,15050.000002148588,-7423144.20431285,300.3162260394446,43.1
7530000,15060.000002150626,-7426541.50118785,301.0323062700352,43.1
7535000,15070.000002152663,-7426340.46993785,300.6777689715667,43.1
7540000,15080.0000021547,-7424250.61837535,300.7552741213549,43.1
7545000,15090.000002156738,-7424851.57931285,299.85820399868624,43.1
7550000,15100.000002158775,-7427002.78243785,299.69738048505195,43.1
7555000,15110.000002160812,-7427660.57931285,301.0296752447047,43.1
7560000,15120.00000216285,-7427696.21993785,299.97290385725023,43.1
7565000,15130.000002164887,-7429412.14962535,300.90825081236073,43.1
7570000,15140.000002166924,-7425998.99337535,299.93159964645525,43.1
7575000,15150.000002168961,-7426132.68868785,300.3772132760695,43.1
7580000,15160.000002170998,-7423875.04025035,300.68979595826806,43.1
7585000,15170.000002173036,-7429463.80587535,299.62061971879336,43.1
7590000,15180.000002175073,-7429474.59493785,301.27829264621784,43.1
7595000,15190.00000217711,-7421113.08712535,300.51681139332123,43.1
7600000,15200.000002179147,-7428571.45431285,300.0007188386206,43.1
7605000,15210.000002181185,-7429111.93087535,300.09654027286354,43.1
7610000,15220.000002183222,-7424259.57150035,300.64421659462533,43.1
7615000,15230.00000218526,-7426024.33712535,299.5226095972976,43.1
7620000,15240.000002187297,-7430626.79025035,300.17012614676474,43.1
7625000,15250.000002189334,-7423056.53243785,300.5489212018642,43.1
7630000,15260.000002191371,-7426525.73556285,300.93517818315985,43.1
7635000,15270.000002193408,-7428613.97775035,299.98998481122493,43.1
7640000,15280.000002195446,-7424353.00900035,299.9550692830362,43.1
7645000,15290.000002197483,-7426619.00118785,300.0697830457556,43.1
7650000,15300.00000219952,-7424911.10275035,299.904230845412,43.1
7655000,15310.000002201557,-7428667.17306285,300.2475798832592,43.1
7660000,15320.000002203595,-7424127.60275035,300.42846833866196,43.1
7665000,15330.000002205632,-7425311.74337535,300.6780746843608,43.1
7670000,15340.00000220767,-7422668.50900035,299.87239620623,43.1
7675000,15350.000002209707,-7425036.43868785,300.3494862350449,43.1
7680000,15360.000002211744,-7424815.48556285,300.08658242826067,43.1
7685000,15370.000002213781,-7424595.04025035,300.5249044416105,43.1
7690000,15380.000002215818,-7430977.22775035,299.8291038720919,43.1
7695000,15390.000002217856,-7422096.78243785,300.0247787251039,43.1
7700000,15400.000002219893,-7426701.28243785,299.96504337792373,43.1
7705000,15410.00000222193,-7425558.13400035,300.7756622602033,43.1
7710000,15420.000002223967,-7423615.26681285,300.83347696057865,43.1
7715000,15430.000002226005,-7424389.41525035,300.03372152491386,43.1
7720000,15440.000002228042,-7427912.96212535,300.5960576036101,43.1
7725000,15450.00000223008,-7425351.75900035,300.7048135789267,43.1
7730000,15460.000002232116,-7423116.25118785,300.3014533074924,43.1
7735000,15470.000002234154,-7424797.27462535,301.09680737134767,43.1
7740000,15480.000002236191,-7428044.79806285,300.63346584468115,43.1
7745000,15490.000002238228,-7422817.68868785,300.86907138991114,43.1
7750000,15500.000002240266,-7421757.11056285,301.30817915938877,43.1
7755000,15510.000002242303,-7428796.40743785,299.9954391572941,43.1
7760000,15520.00000224434,-7430923.60275035,300.8247067213877,43.1
7765000,15530.000002246377,-7427683.89962535,300.11882420187595,43.1
7770000,15540.000002248415,-7425183.51681285,300.7848020632382,43.1
7775000,15550.000002250452,-7424564.76681285,300.7176977424474,43.1
7780000,15560.00000225249,-7424088.94650035,301.06478750242803,43.1
7785000,15570.000002254526,-7424238.89181285,299.6936318511664,43.1
7790000,15580.000002256564,-7425701.32150035,299.6930008239545,43.1
7795000,15590.000002258601,-7426792.77462535,300.0551940147171,43.1
7800000,15600.000002260638,-7425901.51681285,300.79667970050707,43.1
7805000,15610.000002262675,-7423280.64181285,300.12763301823725,43.1
7810000,15620.000002264713,-7425997.39181285,300.445978962767,43.1
7815000,15630.00000226675,-7424583.07150035,300.25219432921466,43.1
7820000,15640.000002268787,-7426636.70431285,300.1500679942583,43.1
7825000,15650.000002270825,-7422901.11837535,299.88548504892566,43.1
7830000,15660.000002272862,-7429015.52462535,300.38187483299157,43.1
7835000,15670.000002274899,-7423521.96993785,299.8124556503458,43.1
7840000,15680.000002276936,-7426471.07931285,299.7813690248304,43.1
7845000,15690.000002278974,-7425472.79806285,300.8932090722809,43.1
7850000,15700.00000228101,-7424264.89181285,300.6572026856884,43.1
7855000,15710.000002283048,-7427234.15743785,300.5718893587831,43.1
7860000,15720.000002285085,-7423644.93868785,300.5634511810785,43.1
7865000,15730.000002287123,-7425097.16525035,300.16964310177195,43.1
7870000,15740.00000228916,-7426332.68087535,300.2012248521884,43.1
7875000,15750.000002291197,-7425296.64962535,300.56188507128803,43.1
7880000,15760.000002293235,-7432275.38400035,300.3274279905229,43.1
7885000,15770.000002295272,-7422518.42306285,300.6457408378325,43.1
7890000,15780.000002297309,-7425956.48556285,300.4309552324628,43.1
7895000,15790.000002299346,-7427998.42306285,300.0226489817325,43.1
7900000,15800.000002301384,-7423985.11056285,300.2894543951169,43.1
7905000,15810.00000230342,-7421071.51681285,300.14578449954297,43.1
7910000,15820.000002305458,-7429474.05587535,300.3351298482613,43.1
7915000,15830.000002307495,-7428991.25900035,300.48946316152,43.1
7920000,15840.000002309533,-7422568.58712535,300.52783839493185,43.1
7925000,15850.00000231157,-7426573.46993785,300.66696672835263,43.1
7930000,15860.000002313607,-7428414.40743785,300.3673146629884,43.1
7935000,15870.000002315644,-7424380.50900035,300.29558935081786,43.1
7940000,15880.000002317682,-7430136.62618785,300.30925810419126,43.1
7945000,15890.000002319719,-7424093.99337535,299.78025079207185,43.1
7950000,15900.000002321756,-7424014.46993785,300.2841323757743,43.1
7955000,15910.000002323794,-7428825.97775035,300.63227373927646,43.1
7960000,15920.00000232583,-7427377.14181285,300.07614072945546,43.1
7965000,15930.000002327868,-7421023.55587535,301.05731185247987,43.1
7970000,15940.000002329905,-7426033.25900035,300.3750231060823,43.1
7975000,15950.000002331943,-7429456.89181285,300.1877260084988,43.1
7980000,15960.00000233398,-7423346.26681285,300.8284992985476,43.1
7985000,15970.000002336017,-7429043.46993785,299.7730993389355,43.1
7990000,15980.000002338054,-7430268.10275035,300.6742958300524,43.1
7995000,15990.000002340092,-7425160.01681285,299.50845514135506,43.1
8000000,16000.000002342129,-7428089.28243785,300.54513699371,43.1
8005000,16010.000002344166,-7429254.57931285,300.430370571462,43.1
8010000,16020.000002346203,-7427223.73556285,299.9770848845023,43.1
8015000,16030.00000234824,-7428383.95431285,299.7302717165887,43.1
8020000,16040.000002350278,-7427165.43868785,299.7823915177947,43.1
8025000,16050.000002352315,-7426422.65743785,299.35436559017523,43.1
8030000,16060.000002354353,-7428592.53243785,299.330104759858,43.1
8035000,16070.00000235639,-7425294.02462535,299.8363324258495,43.1
8040000,16080.000002358427,-7424176.68087535,300.48839552369395,43.1
8045000,16090.000002360464,-7418527.33712535,300.9969900121892,43.1
8050000,16100.000002362502,-7426501.04025035,299.51137794990115,43.1
8055000,16110.000002364539,-7430106.25900035,300.32855051685567,43.1
8060000,16120.000002366576,-7425242.46993785,299.4381034720036,43.1
8065000,16130.000002368613,-7427325.29806285,300.2803746873799,43.1
8070000,16140.00000237065,-7430109.18868785,299.96251667588734,43.1
8075000,16150.000002372688,-7428287.74337535,299.9280978143289,43.1
8080000,16160.000002374725,-7427294.16525035,299.5375435101043,43.1
8085000,16170.000002376762,-7424640.71212535,299.96514239379815,43.1
8090000,16180.0000023788,-7426373.95431285,300.5315738724198,43.1
8095000,16190.000002380837,-7426333.73556285,300.3931160640734,43.1
8100000,16200.000002382874,-7430065.67306285,300.51630350729357,43.1
8105000,16210.000002384912,-7421569.43087535,300.88620112653064,43.1
8110000,16220.000002386949,-7427502.80587535,300.85002665681753,43.1
8115000,16230.000002388986,-7425608.10275035,299.8712563997632,43.1
8120000,16240.000002391023,-7423629.02462535,300.95148607589914,43.1
8125000,16250.00000239306,-7426241.54025035,300.2079038253872,43.1
8130000,16260.000002395098,-7428772.53243785,300.6877536201492,43.1
8135000,16270.000002397135,-7426401.20431285,299.90417317509787,43.1
8140000,16280.000002399172,-7427712.61837535,300.6141493526544,43.1
8145000,16290.00000240121,-7425564.00900035,299.97804856331715,43.1
8150000,16300.000002403247,-7422909.46212535,299.4211228271492,43.1
8155000,16310.000002405284,-7424390.07150035,300.21890089113435,43.1
8160000,16320.000002407322,-7427874.78243785,300.6938283749663,43.1
8165000,16330.000002409359,-7424817.39962535,300.7316513682395,43.1
8170000,16340.000002411396,-7431567.46212535,300.6639258792562,43.1
8175000,16350.000002413433,-7425902.21993785,300.6133455506752,43.1
8180000,16360.00000241547,-7425782.06368785,300.8315702333263,43.1
8185000,16370.000002417508,-7424391.14962535,299.6137448580273,43.1
8190000,16380.000002419545,-7420772.58712535,300.03877962688773,43.1
8195000,16390.00000242158,-7423504.47775035,299.92003785687837,43.1
8200000,16400.000002423618,-7428282.49337535,300.4874784980069,43.1
8205000,16410.000002425655,-7425878.46993785,300.3829797363634,43.1
8210000,16420.000002427692,-7426206.06368785,300.36628064682407,43.1
8215000,16430.00000242973,-7424301.91525035,300.32060108999235,43.1
8220000,16440.000002431767,-7425466.96993785,299.896180464154,43.1
8225000,16450.000002433804,-7424848.19650035,300.12615191344975,43.1
8230000,16460.00000243584,-7423547.46212535,300.1670946133962,43.1
8235000,16470.00000243788,-7428721.26681285,300.745612952286,43.1
8240000,16480.000002439916,-7425955.14181285,299.4255455368264,43.1
8245000,16490.000002441953,-7427264.11837535,300.436947419733,43.1
8250000,16500.00000244399,-7426303.68087535,300.7557832135538,43.1
8255000,16510.000002446028,-7424152.88400035,300.36236834513534,43.1
8260000,16520.000002448065,-7427040.41525035,300.3665655634734,43.1
8265000,16530.000002450102,-7428937.12618785,300.2401182633953,43.1
8270000,16540.00000245214,-7426042.32931285,300.52821382642645,43.1
8275000,16550.000002454177,-7424374.52462535,299.76457894777144,43.1
8280000,16560.000002456214,-7426161.02462535,300.5199917202537,43.1
8285000,16570.00000245825,-7424273.16525035,300.69847473231897,43.1
8290000,16580.00000246029,-7429582.92306285,300.6433394535236,43.1
8295000,16590.000002462326,-7426866.38400035,301.00931801200653,43.1
8300000,16600.000002464363,-7426775.71993785,300.03309596816086,43.1
8305000,16610.0000024664,-7427296.29025035,299.8181486483602,43.1
8310000,16620.000002468438,-7424383.04806285,299.8037317832887,43.1
8315000,16630.000002470475,-7427672.04025035,300.51400018723336,43.1
8320000,16640.000002472512,-7427820.58712535,300.32856154033254,43.1
8325000,16650.00000247455,-7427791.38400035,300.65403814550126,43.1
8330000,16660.000002476587,-7421779.23556285,300.64420997805166,43.1
8335000,16670.000002478624,-7426851.55587535,300.1036545770262,43.1
8340000,16680.00000248066,-7420608.76681285,300.94637486420413,43.1
8345000,16690.0000024827,-7425387.94650035,300.6263635156262,43.1
8350000,16700.000002484736,-7424550.49337535,299.7548876752135,43.1
8355000,16710.000002486773,-7429501.63400035,299.59231967733564,43.1
8360000,16720.00000248881,-7425565.89962535,300.7178477268095,43.1
8365000,16730.000002490848,-7427486.66525035,299.8850153277251,43.1
8370000,16740.000002492885,-7424766.44650035,299.86797919437555,43.1
8375000,16750.000002494922,-7422187.79025035,301.54833171921047,43.1
8380000,16760.00000249696,-7425591.98556285,300.15703529075637,43.1
8385000,16770.000002498997,-7423664.54025035,300.6189051855176,43.1
8390000,16780.000002501034,-7425446.52462535,300.1656073820029,43.1
8395000,16790.00000250307,-7431263.07931285,300.4627608421343,43.1
8400000,16800.00000250511,-7426495.91525035,300.1229876222004,43.1
8405000,16810.000002507146,-7428587.33712535,300.31666776014083,43.1
8410000,16820.000002509183,-7427699.75900035,300.09448705443583,43.1
8415000,16830.00000251122,-7425703.48556285,299.58593656127846,43.1
8420000,16840.000002513258,-7424937.75118785,299.87617895904157,43.1
8425000,16850.000002515295,-7426074.27462535,300.5804069734778,43.1
8430000,16860.000002517332,-7427914.08712535,301.0071537186317,43.1
8435000,16870.00000251937,-7428572.81368785,301.123683648647,43.1
8440000,16880.000002521407,-7429852.89962535,300.1549517356292,43.1
8445000,16890.000002523444,-7427237.93087535,300.35101077622255,43.1
8450000,16900.00000252548,-7423831.75900035,301.24810067100026,43.1
8455000,16910.00000252752,-7425454.25118785,300.18733554056644,43.1
8460000,16920.000002529556,-7426691.75118785,301.07206919234966,43.1
8465000,16930.000002531593,-7424558.84493785,300.4170274697831,43.1
8470000,16940.00000253363,-7426951.98556285,301.21165154808733,43.1
8475000,16950.000002535668,-7423756.86056285,300.5657496325028,43.1
8480000,16960.000002537705,-7427202.00900035,300.7985418716261,43.1
8485000,16970.000002539742,-7425355.40743785,299.4815108812949,43.1
8490000,16980.00000254178,-7423415.79806285,300.86796204031555,43.1
8495000,16990.000002543817,-7428886.65743785,300.3950871617036,43.1
8500000,17000.000002545854,-7428834.57931285,300.17220292539156,43.1
8505000,17010.00000254789,-7426490.87618785,300.5310793342144,43.1
8510000,17020.00000254993,-7425194.33712535,300.3715305940676,43.1
8515000,17030.000002551966,-7425054.44650035,300.12367151136533,43.1
8520000,17040.000002554003,-7424268.24337535,300.1747380726968,43.1
8525000,17050.00000255604,-7423223.80587535,301.4017131975207,43.1
8530000,17060.000002558078,-7424280.21212535,299.9081595752151,43.1
8535000,17070.000002560115,-7429459.23556285,300.3832218218554,43.1
8540000,17080.000002562152,-7424568.79806285,300.1427221873305,43.1
8545000,17090.00000256419,-7428570.33712535,299.7894129604921,43.1
8550000,17100.000002566227,-7427291.11837535,299.4022894585956,43.1
8555000,17110.000002568264,-7422863.54025035,300.3109258096161,43.1
8560000,17120.0000025703,-7427939.46993785,300.2768604482834,43.1
8565000,17130.00000257234,-7428359.79806285,299.9698392406467,43.1
8570000,17140.000002574376,-7427246.93868785,300.5865600012214,43.1
8575000,17150.000002576413,-7424865.92306285,300.17490590762816,43.1
8580000,17160.00000257845,-7429012.65743785,299.8937105690471,43.1
8585000,17170.000002580487,-7427980.11837535,299.71541309784146,43.1
8590000,17180.000002582525,-7423221.50118785,299.3528798211912,43.1
8595000,17190.000002584562,-7423261.95431285,300.9397177716354,43.1
8600000,17200.0000025866,-7421153.96212535,300.94171953711276,43.1
8605000,17210.000002588637,-7427856.62618785,299.8548301286889,43.1
8610000,17220.000002590674,-7423319.39962535,300.51061233241666,43.1
8615000,17230.00000259271,-7427582.46993785,300.2409501794226,43.1
8620000,17240.00000259475,-7427410.70431285,300.18699214988965,43.1
8625000,17250.000002596786,-7424292.39962535,300.0225866914009,43.1
8630000,17260.000002598823,-7426495.21212535,300.1129717893793,43.1
8635000,17270.00000260086,-7423104.75118785,300.2545790298807,43.1
8640000,17280.000002602897,-7429931.14962535,300.45309142254996,43.1
8645000,17290.000002604935,-7426439.77462535,299.87430493757637,43.1
8650000,17300.000002606972,-7421095.29806285,300.12620378782225,43.1
8655000,17310.00000260901,-7427500.80587535,300.2491518918701,43.1
8660000,17320.000002611047,-7424989.36056285,300.65726700616347,43.1
8665000,17330.000002613084,-7424712.25118785,301.08136769077566,43.1
8670000,17340.00000261512,-7424231.82931285,299.85482782357025,43.1
8675000,17350.00000261716,-7423044.69650035,300.1439675722417,43.1
8680000,17360.000002619196,-7421612.68868785,300.01349142076833,43.1
8685000,17370.000002621233,-7427173.91525035,300.1562579785428,43.1
8690000,17380.00000262327,-7425617.81368785,300.2951819381988,43.1
8695000,17390.000002625307,-7428829.86056285,300.1273204823641,43.1
8700000,17400.000002627345,-7428185.99337535,300.16140869974424,43.1
8705000,17410.000002629382,-7423864.66525035,300.35067153074795,43.1
8710000,17420.00000263142,-7428784.11056285,300.61751640983863,43.1
8715000,17430.000002633456,-7419568.91525035,299.84896602660467,43.1
8720000,17440.000002635494,-7429021.86837535,300.7232619820329,43.1
8725000,17450.00000263753,-7428126.00118785,300.26220534946754,43.1
8730000,17460.00000263957,-7430651.14962535,299.6737848098691,43.1
8735000,17470.000002641606,-7429340.90743785,300.27376823911544,43.1
8740000,17480.000002643643,-7426442.68087535,300.39214316864286,43.1
8745000,17490.00000264568,-7429612.14181285,300.4825943861335,43.1
8750000,17500.000002647717,-7429380.41525035,299.8673398140567,43.1
8755000,17510.000002649755,-7424629.18868785,300.53691132831824,43.1
8760000,17520.000002651792,-7426544.77462535,300.6919479246427,43.1
8765000,17530.00000265383,-7425817.72775035,300.24793506047746,43.1
8770000,17540.000002655866,-7424383.20431285,300.4277946295852,43.1
8775000,17550.000002657904,-7424456.57931285,299.9882552007151,43.1
8780000,17560.00000265994,-7422173.87618785,299.4959232489372,43.1
8785000,17570.00000266198,-7423279.47775035,300.3595946716664,43.1
8790000,17580.000002664015,-7428638.62618785,300.19786447702256,43.1
8795000,17590.000002666053,-7425798.92306285,300.2929767353983,43.1
8800000,17600.00000266809,-7428199.62618785,300.4094837078364,43.1
8805000,17610.000002670127,-7427430.61837535,300.52089110935736,43.1
8810000,17620.000002672165,-7427755.79025035,299.27706963153514,43.1
8815000,17630.000002674202,-7427306.21993785,299.84908730110476,43.1
8820000,17640.00000267624,-7425707.75118785,300.74424164000163,43.1
8825000,17650.000002678276,-7422918.11056285,300.5017317721257,43.1
8830000,17660.000002680314,-7426809.31368785,300.4708915501567,43.1
8835000,17670.00000268235,-7426535.36837535,300.99582111877544,43.1
8840000,17680.000002684388,-7423084.04025035,300.1203502164254,43.1
8845000,17690.000002686425,-7425957.81368785,299.83500598550415,43.1
8850000,17700.000002688463,-7420958.88400035,301.0307236640267,43.1
8855000,17710.0000026905,-7426101.63400035,300.54131830895994,43.1
8860000,17720.000002692537,-7427876.79025035,301.0991631913428,43.1
8865000,17730.000002694575,-7423251.64962535,300.20502283191973,43.1
8870000,17740.00000269661,-7429528.57931285,299.7947605300534,43.1
8875000,17750.00000269865,-7427295.28243785,300.7653333773772,43.1
8880000,17760.000002700686,-7423612.40743785,301.0810830101531,43.1
8885000,17770.000002702724,-7427585.46212535,300.10109626224545,43.1
8890000,17780.00000270476,-7426846.92306285,299.44213166076486,43.1
8895000,17790.000002706798,-7426719.81368785,300.36128975450504,43.1
8900000,17800.000002708835,-7424451.85275035,299.8927783069873,43.1
8905000,17810.000002710873,-7426381.47775035,300.51596471593984,43.1
8910000,17820.00000271291,-7421281.64962535,300.519098164567,43.1
8915000,17830.000002714947,-7424265.30587535,300.56762534909103,43.1
8920000,17840.000002716984,-7422908.24337535,300.5183603062296,43.1
8925000,17850.00000271902,-7426039.21212535,299.9111209172549,43.1
8930000,17860.00000272106,-7426549.90743785,299.6528592983849,43.1
8935000,17870.000002723096,-7426725.62618785,299.70875358458153,43.1
8940000,17880.000002725134,-7428067.10275035,300.5026960454847,43.1
8945000,17890.00000272717,-7430242.96993785,299.73959760978073,43.1
8950000,17900.000002729208,-7423914.11056285,300.7903314931262,43.1
8955000,17910.000002731245,-7425794.21212535,301.3006300562468,43.1
8960000,17920.000002733283,-7426782.21993785,299.97360632296005,43.1
8965000,17930.00000273532,-7426205.32150035,300.60918903042045,43.1
8970000,17940.000002737357,-7431097.48556285,300.7094965005876,43.1
8975000,17950.000002739394,-7427748.48556285,300.0339537412555,43.1
8980000,17960.00000274143,-7427441.16525035,301.02375034537994,43.1
8985000,17970.00000274347,-7426573.76681285,299.85118336298353,43.1
8990000,17980.000002745506,-7429123.60275035,299.8447755765479,43.1
8995000,17990.000002747543,-7426803.89962535,299.99871378656434,43.1
9000000,18000.00000274958,-7427070.71212535,299.15231258824065,43.1
9005000,18010.000002751618,-7425591.50900035,300.15588510616243,43.1
9010000,18020.000002753655,-7431099.24337535,299.767110202701,43.1
9015000,18030.000002755693,-7428712.36056285,300.31854174725925,43.1
9020000,18040.00000275773,-7424677.74337535,300.3645311243993,43.1
9025000,18050.000002759767,-7429750.83712535,300.7117203985348,43.1
9030000,18060.000002761804,-7425573.18087535,299.9599708997032,43.1
9035000,18070.00000276384,-7429432.08712535,299.7792759913191,43.1
9040000,18080.00000276588,-7426326.24337535,300.62408062770015,43.1
9045000,18090.000002767916,-7419791.32931285,299.85799349275055,43.1
9050000,18100.000002769953,-7430176.14181285,300.5562100589382,43.1
9055000,18110.00000277199,-7422963.78243785,299.7602496028648,43.1
9060000,18120.000002774028,-7427213.35275035,300.321970930272,43.1
9065000,18130.000002776065,-7427337.67306285,299.5730969727284,43.1
9070000,18140.000002778102,-7430332.46993785,300.6148729158157,43.1
9075000,18150.00000278014,-7427862.87618785,299.9463055583266,43.1
9080000,18160.000002782177,-7426991.72775035,300.4392051563032,43.1
9085000,18170.000002784214,-7426548.07931285,301.221099951622,43.1
9090000,18180.00000278625,-7427172.24337535,300.7732387482146,43.1
9095000,18190.00000278829,-7425901.82150035,299.84275768773955,43.1
9100000,18200.000002790326,-7431296.54025035,300.2910261280412,43.1
9105000,18210.000002792363,-7419903.28243785,300.7677574745154,43.1
9110000,18220.0000027944,-7432014.04806285,300.07477791068754,43.1
9115000,18230.000002796438,-7430160.75900035,299.8625049344703,43.1
